year,Qa,ID,country
1952,376.3290503,RU_0000408,RU
1953,252.2490028,RU_0000408,RU
1954,285.1369863,RU_0000408,RU
1955,369.0605479,RU_0000408,RU
1956,227.4979769,RU_0000408,RU
1957,264.7538028,RU_0000408,RU
1958,229.2174648,RU_0000408,RU
1959,251.6463014,RU_0000408,RU
1960,330.5639118,RU_0000408,RU
1961,269.9273973,RU_0000408,RU
1962,253.7517808,RU_0000408,RU
1963,246.119726,RU_0000408,RU
1964,223.4224432,RU_0000408,RU
1965,299.6435616,RU_0000408,RU
1966,345.9210959,RU_0000408,RU
1967,281.8334247,RU_0000408,RU
1968,204.1674863,RU_0000408,RU
1969,251.8876712,RU_0000408,RU
1970,371.2178082,RU_0000408,RU
1971,253.9493151,RU_0000408,RU
1972,278.5978142,RU_0000408,RU
1973,323.9183562,RU_0000408,RU
1974,181.8712329,RU_0000408,RU
1975,265.6326027,RU_0000408,RU
1976,219.6418033,RU_0000408,RU
1977,286.6109859,RU_0000408,RU
1978,246.7474576,RU_0000408,RU
1979,196.6383562,RU_0000408,RU
1980,327.0202186,RU_0000408,RU
1981,256.5413699,RU_0000408,RU
1982,319.3909589,RU_0000408,RU
1983,271.9652055,RU_0000408,RU
1984,229.1241096,RU_0000408,RU
1985,291.5980822,RU_0000408,RU
1986,267.8758904,RU_0000408,RU
1987,330.9378082,RU_0000408,RU
1988,341.6530055,RU_0000408,RU
1942,,RU_0000411,RU
1943,563.0544413,RU_0000411,RU
1944,745.7005464,RU_0000411,RU
1945,536.9857534,RU_0000411,RU
1946,749.0978082,RU_0000411,RU
1947,676.9861972,RU_0000411,RU
1948,637.7169399,RU_0000411,RU
1949,763.6810496,RU_0000411,RU
1950,667.5665753,RU_0000411,RU
1951,706.1775342,RU_0000411,RU
1952,862.5986339,RU_0000411,RU
1953,653.6652055,RU_0000411,RU
1954,835.270137,RU_0000411,RU
1955,873.3671233,RU_0000411,RU
1956,730.9289617,RU_0000411,RU
1957,755.9479452,RU_0000411,RU
1958,766.4493151,RU_0000411,RU
1959,835.9808219,RU_0000411,RU
1960,789.7923497,RU_0000411,RU
1961,876.9315068,RU_0000411,RU
1962,724.8136986,RU_0000411,RU
1963,686.0284091,RU_0000411,RU
1964,622.873224,RU_0000411,RU
1965,972.8644068,RU_0000411,RU
1966,1048.854795,RU_0000411,RU
1967,709.2617564,RU_0000411,RU
1968,586.5968661,RU_0000411,RU
1969,806.1446575,RU_0000411,RU
1970,975.2219178,RU_0000411,RU
1971,640.1205479,RU_0000411,RU
1972,811.2584699,RU_0000411,RU
1973,925.5342105,RU_0000411,RU
1974,678.6330409,RU_0000411,RU
1975,842.4328767,RU_0000411,RU
1976,633.4420765,RU_0000411,RU
1977,830.791831,RU_0000411,RU
1978,,RU_0000411,RU
1979,736.4296703,RU_0000411,RU
1980,950.6794798,RU_0000411,RU
1981,569.5394521,RU_0000411,RU
1982,726.6597183,RU_0000411,RU
1983,826.4689266,RU_0000411,RU
1984,747.4958824,RU_0000411,RU
1985,810.2164384,RU_0000411,RU
1986,723.5452055,RU_0000411,RU
1987,942.4391691,RU_0000411,RU
1988,,RU_0000411,RU
1989,563.6382436,RU_0000411,RU
1990,621.9267442,RU_0000411,RU
1991,825.5252809,RU_0000411,RU
1992,925.8196721,RU_0000411,RU
1993,708.2846575,RU_0000411,RU
1994,750.7731343,RU_0000411,RU
1995,,RU_0000411,RU
1996,630.9562842,RU_0000411,RU
1997,798.3917808,RU_0000411,RU
1998,623.5635838,RU_0000411,RU
1999,733.9934473,RU_0000411,RU
1923,,TH_0000003,TH
1924,133.536276,TH_0000003,TH
1925,54.84525622,TH_0000003,TH
1926,,TH_0000003,TH
1927,,TH_0000003,TH
1928,,TH_0000003,TH
1929,,TH_0000003,TH
1930,,TH_0000003,TH
1931,,TH_0000003,TH
1932,70.22133435,TH_0000003,TH
1933,97.99594115,TH_0000003,TH
1934,,TH_0000003,TH
1935,,TH_0000003,TH
1936,,TH_0000003,TH
1937,,TH_0000003,TH
1938,,TH_0000003,TH
1939,,TH_0000003,TH
1940,,TH_0000003,TH
1941,,TH_0000003,TH
1942,,TH_0000003,TH
1943,,TH_0000003,TH
1944,76.34956875,TH_0000003,TH
1945,82.26788432,TH_0000003,TH
1946,105.6760528,TH_0000003,TH
1947,109.3628063,TH_0000003,TH
1948,71.12696601,TH_0000003,TH
1949,85.36910198,TH_0000003,TH
1950,64.91628615,TH_0000003,TH
1951,113.2895738,TH_0000003,TH
1952,144.1653983,TH_0000003,TH
1953,88.98401826,TH_0000003,TH
1954,61.98947235,TH_0000003,TH
1955,111.3077118,TH_0000003,TH
1956,99.94926433,TH_0000003,TH
1957,78.03779807,TH_0000003,TH
1958,44.5268899,TH_0000003,TH
1959,95.71283612,TH_0000003,TH
1960,90.14459665,TH_0000003,TH
1961,90.29997463,TH_0000003,TH
1962,70.62404871,TH_0000003,TH
1963,114.9733638,TH_0000003,TH
1964,79.90550482,TH_0000003,TH
1965,56.7224759,TH_0000003,TH
1966,83.75824455,TH_0000003,TH
1967,64.42478437,TH_0000003,TH
1968,,TH_0000003,TH
1969,,TH_0000003,TH
1970,157.5393201,TH_0000003,TH
1971,48.41926687,TH_0000003,TH
1972,59.7561517,TH_0000003,TH
1973,79.23389143,TH_0000003,TH
1974,42.04020802,TH_0000003,TH
1975,114.0499746,TH_0000003,TH
1976,62.67123288,TH_0000003,TH
1977,38.11516996,TH_0000003,TH
1978,68.28925672,TH_0000003,TH
1979,55.39542111,TH_0000003,TH
1980,128.8831811,TH_0000003,TH
1981,124.8243278,TH_0000003,TH
1982,95.15442669,TH_0000003,TH
1983,108.5968417,TH_0000003,TH
1984,134.1498605,TH_0000003,TH
1985,91.31722476,TH_0000003,TH
1986,66.39332826,TH_0000003,TH
1987,42.4394343,TH_0000003,TH
1988,67.88273719,TH_0000003,TH
1989,69.4200279,TH_0000003,TH
1990,70.23877473,TH_0000003,TH
1991,67.17687722,TH_0000003,TH
1992,54.22089041,TH_0000003,TH
1993,65.59614409,TH_0000003,TH
1994,153.3583841,TH_0000003,TH
1995,170.1484018,TH_0000003,TH
1996,102.3274987,TH_0000003,TH
1997,78.06950786,TH_0000003,TH
1998,56.98535008,TH_0000003,TH
1999,120.4420345,TH_0000003,TH
2000,100.6731989,TH_0000003,TH
2001,126.2195586,TH_0000003,TH
2002,130.8013064,TH_0000003,TH
2003,82.97532978,TH_0000003,TH
2004,122.2114409,TH_0000003,TH
2005,99.5582826,TH_0000003,TH
2006,127.9499619,TH_0000003,TH
2007,85.75691273,TH_0000003,TH
2008,160.7359843,TH_0000003,TH
2009,74.76059107,TH_0000003,TH
2010,121.1111111,TH_0000003,TH
2011,190.1569635,TH_0000003,TH
2012,83.82071284,TH_0000003,TH
1922,44.11466261,TH_0000041,TH
1923,42.41121258,TH_0000041,TH
1924,56.33720193,TH_0000041,TH
1925,47.76255708,TH_0000041,TH
1926,58.08092339,TH_0000041,TH
1927,66.84963217,TH_0000041,TH
1928,47.48002283,TH_0000041,TH
1929,59.83606038,TH_0000041,TH
1930,50.6548072,TH_0000041,TH
1931,23.27340183,TH_0000041,TH
1932,49.56969812,TH_0000041,TH
1933,76.34290969,TH_0000041,TH
1934,53.84386098,TH_0000041,TH
1935,63.11802385,TH_0000041,TH
1936,46.22241248,TH_0000041,TH
1937,63.186517,TH_0000041,TH
1938,95.04153983,TH_0000041,TH
1939,88.34252917,TH_0000041,TH
1940,62.21651446,TH_0000041,TH
1941,58.32604008,TH_0000041,TH
1942,79.53450025,TH_0000041,TH
1943,81.11396499,TH_0000041,TH
1944,55.60248605,TH_0000041,TH
1945,83.87081431,TH_0000041,TH
1946,52.23871131,TH_0000041,TH
1947,62.93759513,TH_0000041,TH
1948,59.88140538,TH_0000041,TH
1949,77.86973617,TH_0000041,TH
1950,80.35292998,TH_0000041,TH
1951,79.66831558,TH_0000041,TH
1952,72.5145865,TH_0000041,TH
1953,75.72330036,TH_0000041,TH
1954,53.40690005,TH_0000041,TH
1955,59.47678843,TH_0000041,TH
1956,71.9361999,TH_0000041,TH
1957,45.40461695,TH_0000041,TH
1958,34.96733891,TH_0000041,TH
1959,51.57851344,TH_0000041,TH
1960,39.01699645,TH_0000041,TH
1961,62.85927194,TH_0000041,TH
1962,41.31278539,TH_0000041,TH
1963,59.74790715,TH_0000041,TH
1964,64.6496068,TH_0000041,TH
1965,55.60153475,TH_0000041,TH
1966,48.85369102,TH_0000041,TH
1967,57.68486809,TH_0000041,TH
1968,45.93321918,TH_0000041,TH
1969,55.8685312,TH_0000041,TH
1970,106.2969305,TH_0000041,TH
1971,121.7633815,TH_0000041,TH
1972,63.33650431,TH_0000041,TH
1973,134.8937722,TH_0000041,TH
1974,73.61015982,TH_0000041,TH
1975,118.5467402,TH_0000041,TH
1976,53.17605277,TH_0000041,TH
1977,58.13673262,TH_0000041,TH
1978,92.57927448,TH_0000041,TH
1979,36.30549214,TH_0000041,TH
1980,51.59119736,TH_0000041,TH
1981,71.29090563,TH_0000041,TH
1982,37.11472603,TH_0000041,TH
1983,39.14383562,TH_0000041,TH
1984,45.48040335,TH_0000041,TH
1985,41.87975647,TH_0000041,TH
1986,41.46943176,TH_0000041,TH
1987,39.15525114,TH_0000041,TH
1988,51.58009893,TH_0000041,TH
1989,39.94672755,TH_0000041,TH
1990,33.22425165,TH_0000041,TH
1991,25.69951801,TH_0000041,TH
1992,23.02828513,TH_0000041,TH
1993,21.24778031,TH_0000041,TH
1994,73.5372273,TH_0000041,TH
1995,65.93575596,TH_0000041,TH
1996,45.98205226,TH_0000041,TH
1997,31.70218163,TH_0000041,TH
1998,16.26204972,TH_0000041,TH
1999,30.65956367,TH_0000041,TH
2000,37.6071791,TH_0000041,TH
2001,43.41673009,TH_0000041,TH
2002,55.00729325,TH_0000041,TH
2003,35.81557585,TH_0000041,TH
2004,55.41603247,TH_0000041,TH
2005,81.936517,TH_0000041,TH
2006,71.90861238,TH_0000041,TH
2007,40.57648402,TH_0000041,TH
2008,43.98401826,TH_0000041,TH
2009,27.99594115,TH_0000041,TH
2010,42.30657027,TH_0000041,TH
2011,93.53754439,TH_0000041,TH
2012,32.26376205,TH_0000041,TH
1960,2563.86612,TH_0000134,TH
1961,2824.649316,TH_0000134,TH
1962,2786.857532,TH_0000134,TH
1963,2698.164382,TH_0000134,TH
1964,3010.114752,TH_0000134,TH
1965,3064.304108,TH_0000134,TH
1966,4017.068493,TH_0000134,TH
1967,2534.515068,TH_0000134,TH
1968,2975.409838,TH_0000134,TH
1969,2565.460273,TH_0000134,TH
1970,3180.534246,TH_0000134,TH
1971,3534.591781,TH_0000134,TH
1972,2113.579234,TH_0000134,TH
1973,2787.252052,TH_0000134,TH
1974,2718.10137,TH_0000134,TH
1975,2151.556162,TH_0000134,TH
1976,2466.631143,TH_0000134,TH
1977,2302.668489,TH_0000134,TH
1978,2721.506848,TH_0000134,TH
1979,2343.983558,TH_0000134,TH
1980,2824.792346,TH_0000134,TH
1981,2810.378078,TH_0000134,TH
1982,2409.232872,TH_0000134,TH
1983,2537.810955,TH_0000134,TH
1984,2454.087433,TH_0000134,TH
1985,3060.123289,TH_0000134,TH
1986,2408.545204,TH_0000134,TH
1987,2472.863014,TH_0000134,TH
1988,2337.969946,TH_0000134,TH
1989,2387.512324,TH_0000134,TH
1990,2842.230137,TH_0000134,TH
1991,3101.175338,TH_0000134,TH
1992,1932.568306,TH_0000134,TH
1993,2551.698627,TH_0000134,TH
1994,2394.390524,TH_0000134,TH
1995,3080.090411,TH_0000134,TH
1996,2929.240437,TH_0000134,TH
1997,2294.59726,TH_0000134,TH
1998,2575.539726,TH_0000134,TH
1999,2605.306849,TH_0000134,TH
2000,3199.273224,TH_0000134,TH
2001,3289.59726,TH_0000134,TH
2002,2827.00274,TH_0000134,TH
2003,2126.92331,TH_0000134,TH
2004,2541.15847,TH_0000134,TH
2005,2295.89589,TH_0000134,TH
1960,7271.142075,TH_0000154,TH
1961,8173.616438,TH_0000154,TH
1962,6576.356164,TH_0000154,TH
1963,8113.863014,TH_0000154,TH
1964,8006.967213,TH_0000154,TH
1965,7730.30137,TH_0000154,TH
1966,8932.164384,TH_0000154,TH
1967,5841.39726,TH_0000154,TH
1968,6545.79235,TH_0000154,TH
1969,7079.104109,TH_0000154,TH
1970,9027.479452,TH_0000154,TH
1971,8710.794521,TH_0000154,TH
1972,6486.120219,TH_0000154,TH
1973,7791.452055,TH_0000154,TH
1974,6531.287671,TH_0000154,TH
1975,7231.726027,TH_0000154,TH
1976,6492.131148,TH_0000154,TH
1977,5402.849315,TH_0000154,TH
1978,8347.287671,TH_0000154,TH
1979,6209.917808,TH_0000154,TH
1980,7417.15847,TH_0000154,TH
1981,8739.068493,TH_0000154,TH
1982,7005.287671,TH_0000154,TH
1983,6390.493151,TH_0000154,TH
1984,6638.114754,TH_0000154,TH
1985,6745.452055,TH_0000154,TH
1986,6055.068493,TH_0000154,TH
1987,5039.561644,TH_0000154,TH
1988,5291.174863,TH_0000154,TH
1989,5553.613698,TH_0000154,TH
1990,6849.561644,TH_0000154,TH
1991,6388.684932,TH_0000154,TH
1992,4378.060109,TH_0000154,TH
1993,6013.953425,TH_0000154,TH
1994,9365.753211,TH_0000154,TH
1995,8863.643836,TH_0000154,TH
1996,8349.672131,TH_0000154,TH
1997,8178.684932,TH_0000154,TH
1998,6178.246575,TH_0000154,TH
1999,7914.60274,TH_0000154,TH
2000,10278.03279,TH_0000154,TH
2001,10783.9726,TH_0000154,TH
2002,10481.72606,TH_0000154,TH
2003,7259.780822,TH_0000154,TH
2004,8794.617486,TH_0000154,TH
2005,9771.424658,TH_0000154,TH
1960,7615.79235,TH_0000156,TH
1961,8982.657534,TH_0000156,TH
1962,7340.739726,TH_0000156,TH
1963,9023.232877,TH_0000156,TH
1964,8595.300546,TH_0000156,TH
1965,8229.726027,TH_0000156,TH
1966,9860.109589,TH_0000156,TH
1967,6828.30137,TH_0000156,TH
1968,6745.355191,TH_0000156,TH
1969,7565.013699,TH_0000156,TH
1970,9147.972603,TH_0000156,TH
1971,9154.849315,TH_0000156,TH
1972,7189.836066,TH_0000156,TH
1973,7992.876712,TH_0000156,TH
1974,6850.712329,TH_0000156,TH
1975,7493.780822,TH_0000156,TH
1976,6659.863388,TH_0000156,TH
1977,5406.657534,TH_0000156,TH
1978,8678.219178,TH_0000156,TH
1979,6336.986301,TH_0000156,TH
1980,7401.775956,TH_0000156,TH
1981,8829.424658,TH_0000156,TH
1982,7489.041096,TH_0000156,TH
1983,6825.835616,TH_0000156,TH
1984,7574.535519,TH_0000156,TH
1985,7796.821918,TH_0000156,TH
1986,7086.90411,TH_0000156,TH
1987,6007.863014,TH_0000156,TH
1988,6185.956284,TH_0000156,TH
1989,6592.356164,TH_0000156,TH
1990,8207.534247,TH_0000156,TH
1991,7651.369863,TH_0000156,TH
1992,5255.546448,TH_0000156,TH
1993,6672.356164,TH_0000156,TH
1994,9083.447507,TH_0000156,TH
1995,8515.437866,TH_0000156,TH
1996,8079.754098,TH_0000156,TH
1997,8077.041096,TH_0000156,TH
1998,5786.575342,TH_0000156,TH
1999,8087.232877,TH_0000156,TH
2000,9380.10929,TH_0000156,TH
2001,10455.56164,TH_0000156,TH
2002,10495.0137,TH_0000156,TH
2003,6867.068493,TH_0000156,TH
2004,8444.153005,TH_0000156,TH
2005,9417.315068,TH_0000156,TH
1960,640.3775959,TH_0000163,TH
1961,755.761643,TH_0000163,TH
1962,937.4249318,TH_0000163,TH
1963,573.5295894,TH_0000163,TH
1964,699.8035514,TH_0000163,TH
1965,380.8213701,TH_0000163,TH
1966,917.526849,TH_0000163,TH
1967,355.9186304,TH_0000163,TH
1968,384.4469959,TH_0000163,TH
1969,628.2093147,TH_0000163,TH
1970,547.0293162,TH_0000163,TH
1971,674.1468493,TH_0000163,TH
1972,651.9215852,TH_0000163,TH
1973,249.5736989,TH_0000163,TH
1974,432.3054792,TH_0000163,TH
1975,682.2531507,TH_0000163,TH
1976,810.8494538,TH_0000163,TH
1977,524.5216433,TH_0000163,TH
1978,1202.825754,TH_0000163,TH
1979,626.9399996,TH_0000163,TH
1980,994.7453552,TH_0000163,TH
1981,560.0745205,TH_0000163,TH
1982,705.2624658,TH_0000163,TH
1983,851.0972603,TH_0000163,TH
1984,626.6535519,TH_0000163,TH
1985,655.429863,TH_0000163,TH
1986,464.2843836,TH_0000163,TH
1987,514.1852055,TH_0000163,TH
1988,481.9344262,TH_0000163,TH
1989,414.8131507,TH_0000163,TH
1990,783.2361644,TH_0000163,TH
1991,729.5553425,TH_0000163,TH
1992,485.468306,TH_0000163,TH
1993,245.249589,TH_0000163,TH
1994,413.6920548,TH_0000163,TH
1995,547.6204384,TH_0000163,TH
1996,732.6918033,TH_0000163,TH
1997,480.7832877,TH_0000163,TH
1998,207.2054795,TH_0000163,TH
1999,490.1471233,TH_0000163,TH
2000,1378.529508,TH_0000163,TH
2001,998.5616568,TH_0000163,TH
2002,1101.309322,TH_0000163,TH
2003,612.2142491,TH_0000163,TH
1957,529.9974632,TH_0000178,TH
1958,400.145865,TH_0000178,TH
1959,735.064688,TH_0000178,TH
1960,632.4835109,TH_0000178,TH
1961,1046.676814,TH_0000178,TH
1962,764.1108574,TH_0000178,TH
1963,751.9977169,TH_0000178,TH
1964,803.1139016,TH_0000178,TH
1965,525.5898021,TH_0000178,TH
1966,733.5109082,TH_0000178,TH
1967,585.2042111,TH_0000178,TH
1968,471.5563166,TH_0000178,TH
1969,645.9918823,TH_0000178,TH
1970,1182.236175,TH_0000178,TH
1971,778.2534247,TH_0000178,TH
1972,497.1461187,TH_0000178,TH
1973,708.1113648,TH_0000178,TH
1974,683.3460173,TH_0000178,TH
1975,1135.210553,TH_0000178,TH
1976,1004.344242,TH_0000178,TH
1977,717.0535261,TH_0000178,TH
1978,954.8452562,TH_0000178,TH
1979,632.0395738,TH_0000178,TH
1980,901.4776763,TH_0000178,TH
1981,802.4162861,TH_0000178,TH
1982,630.9931507,TH_0000178,TH
1983,762.8741755,TH_0000178,TH
1984,596.0806697,TH_0000178,TH
1985,744.7361745,TH_0000178,TH
1986,636.4472349,TH_0000178,TH
1987,580.2257737,TH_0000178,TH
1988,581.8746829,TH_0000178,TH
1989,528.0314561,TH_0000178,TH
1990,544.4254186,TH_0000178,TH
1991,459.4431761,TH_0000178,TH
1992,377.1245561,TH_0000178,TH
1993,357.9401319,TH_0000178,TH
1994,717.5925926,TH_0000178,TH
1995,1101.566464,TH_0000178,TH
1996,1044.298579,TH_0000178,TH
1997,518.8673262,TH_0000178,TH
1998,399.701928,TH_0000178,TH
1999,684.5826991,TH_0000178,TH
2000,786.2125824,TH_0000178,TH
2001,853.6910198,TH_0000178,TH
2002,1014.110857,TH_0000178,TH
2003,647.6090817,TH_0000178,TH
2004,575.2790462,TH_0000178,TH
2005,550.5771182,TH_0000178,TH
2006,1158.48554,TH_0000178,TH
2007,791.5715373,TH_0000178,TH
2008,796.8353628,TH_0000178,TH
2009,632.7054795,TH_0000178,TH
2010,742.2945205,TH_0000178,TH
2011,1541.571537,TH_0000178,TH
2012,825.9449518,TH_0000178,TH
1936,,TJ_0000003,TJ
1937,363.5390313,TJ_0000003,TJ
1938,,TJ_0000003,TJ
1939,,TJ_0000003,TJ
1940,,TJ_0000003,TJ
1941,391.8780822,TJ_0000003,TJ
1942,382.0807365,TJ_0000003,TJ
1943,308.7994521,TJ_0000003,TJ
1944,303.0737705,TJ_0000003,TJ
1945,327.8739726,TJ_0000003,TJ
1946,297.4273973,TJ_0000003,TJ
1947,275.0054795,TJ_0000003,TJ
1948,310.3879781,TJ_0000003,TJ
1949,332.7260274,TJ_0000003,TJ
1950,334.3780822,TJ_0000003,TJ
1951,270.8416438,TJ_0000003,TJ
1952,384.147541,TJ_0000003,TJ
1953,382.309589,TJ_0000003,TJ
1954,,TJ_0000003,TJ
1955,,TJ_0000003,TJ
1956,381.78125,TJ_0000003,TJ
1957,262.1676712,TJ_0000003,TJ
1958,361.6630137,TJ_0000003,TJ
1959,377.7041096,TJ_0000003,TJ
1960,338.4262295,TJ_0000003,TJ
1961,331.2438356,TJ_0000003,TJ
1962,254.4112329,TJ_0000003,TJ
1963,296.2728767,TJ_0000003,TJ
1964,325.9972678,TJ_0000003,TJ
1965,277.7153425,TJ_0000003,TJ
1966,354.4,TJ_0000003,TJ
1967,308.3808219,TJ_0000003,TJ
1968,320.0423497,TJ_0000003,TJ
1969,363.7126027,TJ_0000003,TJ
1970,352.6949153,TJ_0000003,TJ
1971,306.5989041,TJ_0000003,TJ
1972,259.1622951,TJ_0000003,TJ
1973,426.2255495,TJ_0000003,TJ
1974,258.2197183,TJ_0000003,TJ
1975,297.8487671,TJ_0000003,TJ
1976,299.4300546,TJ_0000003,TJ
1977,374.4335211,TJ_0000003,TJ
1978,398.0463014,TJ_0000003,TJ
1979,344.3068493,TJ_0000003,TJ
1980,360.4662921,TJ_0000003,TJ
1981,292.7554945,TJ_0000003,TJ
1982,252.6109589,TJ_0000003,TJ
1983,309.6063014,TJ_0000003,TJ
1984,329.1290141,TJ_0000003,TJ
1985,277.8180822,TJ_0000003,TJ
1986,232.5786301,TJ_0000003,TJ
1970,885.9166667,PK_0000001,PK
1971,867.7,PK_0000001,PK
1972,834.9166667,PK_0000001,PK
1973,1317.183333,PK_0000001,PK
1974,852.6416667,PK_0000001,PK
1975,941.4916667,PK_0000001,PK
1976,918.35,PK_0000001,PK
1977,995.6416667,PK_0000001,PK
1978,1207.85,PK_0000001,PK
1979,810.8166667,PK_0000001,PK
1980,966.0333333,PK_0000001,PK
1981,1016.283333,PK_0000001,PK
1982,852.225,PK_0000001,PK
1983,1052.433333,PK_0000001,PK
1984,1022.091667,PK_0000001,PK
1985,872.1583333,PK_0000001,PK
1986,914.0666667,PK_0000001,PK
1987,919.6833333,PK_0000001,PK
1988,1320.55,PK_0000001,PK
1989,1046.258333,PK_0000001,PK
1990,1423.933333,PK_0000001,PK
1991,1191.825,PK_0000001,PK
1992,1089.775,PK_0000001,PK
1993,883.7166667,PK_0000001,PK
1994,1442.3,PK_0000001,PK
1995,1179.616667,PK_0000001,PK
1996,1305.358333,PK_0000001,PK
1997,1071.233333,PK_0000001,PK
1998,1282.35,PK_0000001,PK
1999,1365.975,PK_0000001,PK
2000,1166.975,PK_0000001,PK
2001,1065.958333,PK_0000001,PK
2002,1048.85,PK_0000001,PK
2003,1186.125,PK_0000001,PK
2004,859.7916667,PK_0000001,PK
2005,1161.333333,PK_0000001,PK
2006,1353.766667,PK_0000001,PK
2007,1115.45,PK_0000001,PK
2008,1110.65,PK_0000001,PK
