ID,year,Q,Ql,Qu
RU_0000036,1622,9660.51505163286,7358.10426477933,12683.3689364177
RU_0000036,1623,9395.50279113593,7156.25293141263,12335.4321799827
RU_0000036,1624,7681.87349211864,5851.03649254183,10085.5943086554
RU_0000036,1625,7286.10087139308,5549.58918948614,9565.98120968853
RU_0000036,1626,7336.36603576114,5587.8745519466,9631.97475360646
RU_0000036,1627,6594.21877634585,5022.60480334505,8657.60356883982
RU_0000036,1628,7263.3934462722,5532.29367255655,9536.16844620077
RU_0000036,1629,7506.43999852378,5717.41443093267,9855.26624527827
RU_0000036,1630,6867.37712308511,5230.66074915743,9016.23538828617
RU_0000036,1631,7067.30340140535,5382.93817880659,9278.720228325
RU_0000036,1632,6734.25719644369,5129.26757346109,8841.46115178244
RU_0000036,1633,7278.99736425719,5544.17867608472,9556.65495728216
RU_0000036,1634,7904.3865787415,6020.51756916126,10377.7335533784
RU_0000036,1635,8562.74853448847,6521.9707410117,11242.1023301786
RU_0000036,1636,6619.59257353437,5041.93121030251,8690.91703394388
RU_0000036,1637,6713.33658487808,5113.33301506954,8813.99431037244
RU_0000036,1638,7014.64756099174,5342.83191512995,9209.58794634485
RU_0000036,1639,9833.55129394751,7489.9004170271,12910.5496290535
RU_0000036,1640,9624.65392066831,7330.78999227112,12636.2865653361
RU_0000036,1641,9414.28977700924,7170.56237559215,12360.097766834
RU_0000036,1642,9839.81291042112,7494.66968933118,12918.7705563486
RU_0000036,1643,7934.75332601072,6043.64694594861,10417.6023033318
RU_0000036,1644,6036.48146900199,4597.79419667872,7925.34571293486
RU_0000036,1645,8015.8615051556,6105.42444287136,10524.089892695
RU_0000036,1646,8298.86934651627,6320.9824326216,10895.6531938949
RU_0000036,1647,7958.9272743552,6062.05946655019,10449.3404771107
RU_0000036,1648,6547.23139250573,4986.81602111378,8595.91344968819
RU_0000036,1649,7886.02485563315,6006.53203398118,10353.6262974767
RU_0000036,1650,9392.48078835147,7153.95116888157,12331.4645679002
RU_0000036,1651,7886.01627008166,6006.52549464216,10353.6150254362
RU_0000036,1652,7336.27587629961,5587.80588037838,9631.85638251469
RU_0000036,1653,9352.49921875593,7123.49849051183,12278.9724393618
RU_0000036,1654,9863.92303403802,7513.03359668619,12950.4249341226
RU_0000036,1655,8464.43414179566,6447.08782345547,11113.0245628321
RU_0000036,1656,8233.03870157883,6270.84134317881,10809.2236036918
RU_0000036,1657,9028.54955873772,6876.75643150008,11853.6562908048
RU_0000036,1658,8804.82890123616,6706.35558689882,11559.9316164345
RU_0000036,1659,6585.6355274221,5016.06721811549,8646.33455138152
RU_0000036,1660,7375.5705738151,5617.73539032962,9683.44671110175
RU_0000036,1661,6926.21624222305,5275.47661778874,9093.48574729205
RU_0000036,1662,6378.95325492768,4858.64396453458,8374.97971153571
RU_0000036,1663,7118.55895360217,5421.97788789015,9346.01406049415
RU_0000036,1664,8161.99205651485,6216.7273938449,10715.9458844165
RU_0000036,1665,6796.69116378692,5176.82152259528,8923.43121629205
RU_0000036,1666,6790.81189976058,5172.34347587884,8915.71228264077
RU_0000036,1667,7249.39310446702,5521.63006153846,9517.78728335366
RU_0000036,1668,9151.65533712494,6970.52215187095,12015.2828704586
RU_0000036,1669,7238.34766918328,5513.21710798129,9503.28564135856
RU_0000036,1670,8486.52289533468,6463.91211809715,11142.0250673583
RU_0000036,1671,9998.84597132227,7615.80006772233,13127.5663579924
RU_0000036,1672,7201.79310372876,5485.37466867754,9455.29285448415
RU_0000036,1673,7029.64928347325,5354.25824567032,9229.28383004233
RU_0000036,1674,6145.00756502207,4680.45504091913,8067.83050879665
RU_0000036,1675,5979.5930156969,4554.46408760652,7850.65639899722
RU_0000036,1676,7612.27492128021,5798.02549487021,9994.21777783142
RU_0000036,1677,10736.9701301996,8178.00554976377,14096.6555812778
RU_0000036,1678,9472.08034910474,7214.57959959389,12435.9714798831
RU_0000036,1679,9173.40559633663,6987.08862624734,12043.8389630241
RU_0000036,1680,6827.8602991112,5200.56205261187,8964.35342806172
RU_0000036,1681,6391.35699405343,4868.09149453402,8391.26468171401
RU_0000036,1682,6523.84269519088,4969.00160101917,8565.20623838517
RU_0000036,1683,6919.03153763413,5270.00425889335,9084.05289008792
RU_0000036,1684,6584.15306665009,5014.93807532439,8644.38821655314
RU_0000036,1685,6241.93667085369,4754.28282993338,8195.08952173424
RU_0000036,1686,6872.37389551978,5234.46663035167,9022.79569153517
RU_0000036,1687,6335.60570697361,4825.62752847875,8318.06836258049
RU_0000036,1688,7520.28260528956,5727.9579002337,9873.44031650675
RU_0000036,1689,7164.70727091103,5457.12758007403,9406.60256235918
RU_0000036,1690,8197.89666677917,6244.07478314031,10763.0853398251
RU_0000036,1691,8276.04834205733,6303.60040595549,10865.6913111687
RU_0000036,1692,7617.72066371949,5802.17334210746,10001.3675374582
RU_0000036,1693,7178.91111475568,5467.94619206428,9425.25090469229
RU_0000036,1694,7128.23407591903,5429.34711804003,9358.71660742812
RU_0000036,1695,7039.38628242288,5361.67460526549,9242.06761531171
RU_0000036,1696,7217.71248131674,5497.49994766077,9476.19353504903
RU_0000036,1697,7034.0288980021,5357.59405749512,9235.03386164746
RU_0000036,1698,8138.58823285733,6198.90145250056,10685.2188136149
RU_0000036,1699,6712.7984508564,5112.92313565641,8813.28778983003
RU_0000036,1700,7496.63317399194,5709.94488743256,9842.39078543299
RU_0000036,1701,7151.81609823688,5447.30878758474,9389.67763670301
RU_0000036,1702,6998.77604778659,5330.74309291093,9188.75010731823
RU_0000036,1703,8998.51485774719,6853.87996370633,11814.2234871166
RU_0000036,1704,11420.3678322427,8698.52764605658,14993.8939934107
RU_0000036,1705,10621.5386731346,8090.08511363999,13945.1046806272
RU_0000036,1706,10615.2391849469,8085.28699566683,13936.8340312501
RU_0000036,1707,8073.81550043611,6149.56614106813,10600.1781653754
RU_0000036,1708,8978.4851261287,6838.62395997809,11787.9262892491
RU_0000036,1709,7753.07044455309,5905.26492617578,10179.0693677023
RU_0000036,1710,8858.82398939826,6747.4819126029,11630.8222076974
RU_0000036,1711,7024.2414182095,5350.13924826202,9222.18379966797
RU_0000036,1712,7941.82249857399,6049.03130780802,10426.8834775979
RU_0000036,1713,8770.89926434802,6680.51247143813,11515.3851196658
RU_0000036,1714,7585.78112300394,5777.84601903016,9959.43385417217
RU_0000036,1715,11429.7756144073,8705.69325179262,15006.2455472801
RU_0000036,1716,9609.24272131007,7319.05177633572,12616.0530761103
RU_0000036,1717,8772.5195514997,6681.74659215915,11517.5124078712
RU_0000036,1718,14403.8574467702,10970.9559316343,18910.9418212723
RU_0000036,1719,11836.5582443635,9015.52652551777,15540.3137770883
RU_0000036,1720,8619.61702756624,6565.28564701936,11316.7654381712
RU_0000036,1721,8488.21596323725,6465.20167358026,11144.2479100047
RU_0000036,1722,9073.48201996757,6910.98004513096,11912.6484853155
RU_0000036,1723,7796.65461521499,5938.46159015386,10236.2913805389
RU_0000036,1724,8201.85735889718,6247.0915152099,10768.2853647832
RU_0000036,1725,6880.58419302548,5240.72015045582,9033.57505803747
RU_0000036,1726,7856.1796409236,5983.79989180617,10314.442271871
RU_0000036,1727,7896.63117382738,6014.61052614453,10367.5514190665
RU_0000036,1728,8167.96600174146,6221.27755619282,10723.7891257872
RU_0000036,1729,7112.78298572377,5417.57851853435,9338.43074519728
RU_0000036,1730,9034.62498088623,6881.38388556256,11861.6327620532
RU_0000036,1731,7868.95502612456,5993.53049269328,10331.21517921
RU_0000036,1732,8162.07931576009,6216.79385641145,10716.0604477907
RU_0000036,1733,6685.99154654479,5092.50517699824,8778.09278670543
RU_0000036,1734,7315.61965088243,5572.07269643073,9604.7366558335
RU_0000036,1735,7541.66636883538,5744.24522662391,9901.51523392588
RU_0000036,1736,7441.72762077863,5668.12508971995,9770.30483718484
RU_0000036,1737,8215.53355585359,6257.50823549997,10786.2409552168
RU_0000036,1738,8100.62546734774,6169.98643241043,10635.3771894125
RU_0000036,1739,7347.90730905167,5596.66516939982,9647.12738536133
RU_0000036,1740,9750.40614352291,7426.5714244563,12801.3876834975
RU_0000036,1741,8562.02097605918,6521.41658310678,11241.1471127878
RU_0000036,1742,7183.23879911449,5471.24245034523,9430.93275675398
RU_0000036,1743,6872.50052769205,5234.56308201309,9022.96194794609
RU_0000036,1744,7210.48864413636,5491.9977827264,9466.70930034668
RU_0000036,1745,6711.94927034831,5112.27634211748,8812.17289382085
RU_0000036,1746,7185.97700644535,5473.32805498757,9434.52777147278
RU_0000036,1747,6748.82281018796,5140.36173397303,8860.58446476487
RU_0000036,1748,5582.68654706442,4252.15316899048,7329.55466187342
RU_0000036,1749,7030.10496040367,5354.60532016347,9229.88209199766
RU_0000036,1750,7098.86282675357,5406.97598020823,9320.15485504763
RU_0000036,1751,8015.06600443049,6104.81853550029,10523.0454733103
RU_0000036,1752,8334.44503015261,6348.07928906123,10942.3607988532
RU_0000036,1753,8233.7112911824,6271.35363309338,10810.1066520634
RU_0000036,1754,9976.00599003406,7598.40358701441,13097.5795604323
RU_0000036,1755,9113.63579019278,6941.56388319363,11965.3666974638
RU_0000036,1756,10387.8448371652,7912.08801908467,13638.2861389734
RU_0000036,1757,8955.38740245619,6821.03116516818,11757.6010996123
RU_0000036,1758,9460.42789500376,7205.70429928564,12420.6728779362
RU_0000036,1759,8808.72823420532,6709.32558367402,11565.051082466
RU_0000036,1760,8998.62774566713,6853.96594681185,11814.3716985866
RU_0000036,1761,10025.5679969446,7636.15337700699,13162.6499231941
RU_0000036,1762,9164.5366187974,6980.33341070171,12032.1948101381
RU_0000036,1763,8337.37891970089,6350.31393856824,10946.2127263499
RU_0000036,1764,8296.93314529261,6319.50769029108,10893.11113953
RU_0000036,1765,8055.31276670386,6135.4732026215,10575.8857754765
RU_0000036,1766,8417.78264730809,6411.55487736381,11051.7754355486
RU_0000036,1767,7862.56095914749,5988.66033709165,10322.8203565695
RU_0000036,1768,6042.20802487483,4602.15593049573,7932.86415480695
RU_0000036,1769,6798.86372041658,5178.47628925282,8926.28358359565
RU_0000036,1770,9162.57678398835,6978.8406674277,12029.6217270463
RU_0000036,1771,7326.48047086055,5580.34503443474,9618.99591488938
RU_0000036,1772,6453.89911444031,4915.72782037042,8473.37674123599
RU_0000036,1773,7502.13219669533,5714.13331653698,9849.61049715271
RU_0000036,1774,7304.39130583465,5563.52042637671,9589.99487011863
RU_0000036,1775,6022.52465296205,4587.16373783906,7907.02169541962
RU_0000036,1776,6106.76857692204,4651.32963094711,8017.62622970431
RU_0000036,1777,7662.28272797829,5836.11483625322,10059.8734347672
RU_0000036,1778,7600.0577018341,5788.72003092448,9978.17769086048
RU_0000036,1779,7585.75237463694,5777.82412232169,9959.39611020687
RU_0000036,1780,7507.93254322035,5718.55125432548,9857.2258193734
RU_0000036,1781,6953.12486585118,5295.97205278566,9128.81429853623
RU_0000036,1782,6561.6592209723,4997.80523500186,8614.8558632567
RU_0000036,1783,7086.15091612134,5397.29372586293,9303.46528398712
RU_0000036,1784,7551.98570459534,5752.10513347766,9915.06357393908
RU_0000036,1785,8618.6649892996,6564.56051002692,11315.5154993726
RU_0000036,1786,8137.78730617214,6198.29141234984,10684.167270443
RU_0000036,1787,8253.70354083288,6286.58108800955,10836.3546395496
RU_0000036,1788,8319.57212273125,6336.75107281791,10922.8340374979
RU_0000036,1789,9959.18677888761,7585.59293368946,13075.4974810556
RU_0000036,1790,9962.69827240621,7588.26752560272,13080.1077495119
RU_0000036,1791,8290.55794580886,6314.65190545357,10884.7410881752
RU_0000036,1792,10028.5210072467,7638.40259017852,13166.5269544843
RU_0000036,1793,7473.23104467634,5692.12023661408,9811.66593914673
RU_0000036,1794,8280.30782258349,6306.84471556608,10871.2836178627
RU_0000036,1795,8247.5654470423,6281.90589896873,10828.2958861916
RU_0000036,1796,8198.01914465794,6244.16807060969,10763.2461420302
RU_0000036,1797,9361.89213137416,7130.65277059167,12291.3044708827
RU_0000036,1798,8541.21381960905,6505.56843983539,11213.8292275235
RU_0000036,1799,7389.66481865265,5628.47052427369,9701.95116000528
RU_0000036,1800,8953.85987503404,6819.86769655606,11755.5955964117
RU_0000036,1801,8504.78334460522,6477.82051624531,11165.999360013
RU_0000036,1802,7586.98299370475,5778.76144536945,9961.01180000951
RU_0000036,1803,10009.0491533602,7623.5715040139,13140.9621988374
RU_0000036,1804,10040.4428860419,7647.48310262931,13182.1792863079
RU_0000036,1805,10721.3403656183,8166.10085971272,14076.1351359895
RU_0000036,1806,9218.18645389085,7021.19676822415,12102.6321158336
RU_0000036,1807,7698.74874941709,5863.88983442198,10107.7499714818
RU_0000036,1808,6441.67786683303,4906.41928830361,8457.33136565944
RU_0000036,1809,7946.30070180704,6052.44221148464,10432.7629471162
RU_0000036,1810,7582.33660945624,5775.22244361105,9954.91152426549
RU_0000036,1811,7955.94981415609,6059.79163067682,10445.4313453515
RU_0000036,1812,7649.77716260875,5826.58974847195,10043.4547760836
RU_0000036,1813,7073.32713857929,5387.52626608274,9286.6288419491
RU_0000036,1814,8541.55530951542,6505.82854173711,11214.2775724044
RU_0000036,1815,8100.28681038212,6169.72848826877,10634.9325639226
RU_0000036,1816,7952.17086343089,6056.91332519323,10440.4699301491
RU_0000036,1817,7215.06224222719,5495.48134560454,9472.71401455113
RU_0000036,1818,6902.96501762721,5257.76690625208,9062.95902504212
RU_0000036,1819,7306.36828316448,5565.02622655861,9592.59045976568
RU_0000036,1820,6617.37593160699,5040.24286528859,8688.00678669365
RU_0000036,1821,7547.58344016526,5748.75206995004,9909.28380509406
RU_0000036,1822,6887.61653583395,5246.07646027303,9042.80787821843
RU_0000036,1823,7538.13083693222,5741.55232544464,9896.87340527857
RU_0000036,1824,8411.29050545614,6406.61002127766,11043.2518496056
RU_0000036,1825,7866.21291321454,5991.44191329664,10327.6150368245
RU_0000036,1826,9337.12637674235,7111.78949013479,12258.7893098064
RU_0000036,1827,9838.30096319785,7493.51808765651,12916.7855085181
RU_0000036,1828,8120.63197342007,6185.22474598557,10661.6438942712
RU_0000036,1829,9361.26224320012,7130.17300498549,12290.4774855659
RU_0000036,1830,8456.62969388172,6441.1434259598,11102.7780395661
RU_0000036,1831,7745.50824937004,5899.50504481023,10169.1409000209
RU_0000036,1832,9963.41768996989,7588.81548287157,13081.0522786939
RU_0000036,1833,7927.53456917647,6038.14865055084,10408.1247386572
RU_0000036,1834,9476.12381351774,7217.65937666403,12441.2801772618
RU_0000036,1835,7685.19576184854,5853.56695876829,10089.9561436575
RU_0000036,1836,7687.78709801524,5855.54069635865,10093.358330028
RU_0000036,1837,8232.19627512875,6270.1996939891,10808.1175751404
RU_0000036,1838,8569.31031740829,6526.96864046414,11250.7173484471
RU_0000036,1839,7530.71957430579,5735.90740456335,9887.14309818074
RU_0000036,1840,6555.71812000763,4993.28008907413,8607.05574338518
RU_0000036,1841,7353.97855455547,5601.28944224607,9655.09837305885
RU_0000036,1842,7793.64078147938,5936.16604972513,10232.3344936672
RU_0000036,1843,7030.37142224416,5354.8082755954,9230.23193191949
RU_0000036,1844,6780.72286292701,5164.65898032598,8902.46630396475
RU_0000036,1845,7586.44057967646,5778.34830601264,9960.29966021154
RU_0000036,1846,7343.59532994992,5593.38087330912,9641.46615285962
RU_0000036,1847,8416.84777206786,6410.84281289774,11050.5480302273
RU_0000036,1848,8399.4659822004,6397.60366141672,11027.7273366632
RU_0000036,1849,7236.79023702404,5512.03086189071,9501.24087598493
RU_0000036,1850,7122.04913690689,5424.63624849743,9350.59635059699
RU_0000036,1851,8869.20592649077,6755.38950088249,11644.4527375102
RU_0000036,1852,8615.12641486801,6561.8652914514,11310.8696761649
RU_0000036,1853,12310.1835907182,9376.27175103565,16162.1403539683
RU_0000036,1854,9381.38253860546,7145.49798824356,12316.8935853672
RU_0000036,1855,9376.99557936121,7142.15658218477,12311.1339108254
RU_0000036,1856,8410.10757420225,6405.70902050724,11041.6987695225
RU_0000036,1857,9031.1226821687,6878.71629703418,11857.0345655261
RU_0000036,1858,7407.63989223139,5642.16156091641,9725.55078058865
RU_0000036,1859,6344.40698168766,4832.33117695534,8329.62362787561
RU_0000036,1860,7699.58393993248,5864.52597223248,10108.8464999156
RU_0000036,1861,8682.04477863477,6612.83486141661,11398.7273412831
RU_0000036,1862,8809.22584459053,6709.70459753385,11565.7043991958
RU_0000036,1863,8121.78607428512,6186.10378757411,10663.1591227019
RU_0000036,1864,8479.29941578012,6458.4102255549,11132.5413021858
RU_0000036,1865,7283.25670328453,5547.4228779202,9562.24707820121
RU_0000036,1866,7880.26157539615,6002.14232839464,10346.0596398876
RU_0000036,1867,7996.75785231487,6090.87380362605,10499.0085512016
RU_0000036,1868,5540.01411832507,4219.65094957285,7273.52968243687
RU_0000036,1869,6890.40122580153,5248.19746924792,9046.46392036975
RU_0000036,1870,7330.86581980358,5583.68521397878,9624.75347525359
RU_0000036,1871,8929.16997886425,6801.06219505508,11723.1800305283
RU_0000036,1872,8456.46995654191,6441.02175915477,11102.5683191109
RU_0000036,1873,9770.61494799864,7441.96382223265,12827.9199875785
RU_0000036,1874,7088.60330350501,5399.16163062478,9306.685043368
RU_0000036,1875,8289.36708424102,6313.74486441757,10883.1775963182
RU_0000036,1876,6801.88411619392,5180.77682777817,8930.24908582534
RU_0000036,1877,6170.9973682912,4700.25063993779,8101.95273330378
RU_0000036,1878,5825.46590897039,4437.07041705579,7648.30166456868
RU_0000036,1879,5859.22183312266,4462.78122110083,7692.62009247074
RU_0000036,1880,7236.61722818895,5511.89908661382,9501.01373127519
RU_0000036,1881,8045.484557867,6127.98737138282,10562.9822400025
RU_0000036,1882,7368.42012362909,5612.28912191384,9674.05882678182
RU_0000036,1883,7408.4717549018,5642.79516401459,9726.64293986692
RU_0000036,1884,8593.10721579313,6545.09397421335,11281.9604902603
RU_0000036,1885,7312.81762574918,5569.93848381724,9601.05785420062
RU_0000036,1886,7657.75361221121,5832.66515413449,10053.9271217663
RU_0000036,1887,7756.47640315171,5907.859135529,10183.5410784997
RU_0000036,1888,9056.90759018886,6898.3558339199,11890.8877813874
RU_0000036,1889,8390.29597894346,6390.61916424599,11015.6879646545
RU_0000036,1890,7587.60642876876,5779.23629585224,9961.83031297963
RU_0000036,1891,6664.47705328578,5076.11827798526,8749.84623317353
RU_0000036,1892,8630.75734317413,6573.77086788138,11331.3916493048
RU_0000036,1893,8249.07915055994,6283.05883836562,10830.2832398596
RU_0000036,1894,8581.55527188813,6536.29522930781,11266.7938489476
RU_0000036,1895,7090.00472382013,5400.2290475152,9308.52497949537
RU_0000036,1896,6834.00897080243,5205.24529851886,8972.42606919937
RU_0000036,1897,7605.41810780582,5792.80288014141,9985.215411495
RU_0000036,1898,9318.82952646649,7097.85336655582,12234.7672258947
RU_0000036,1899,8899.51274740348,6778.47323374762,11684.242809558
RU_0000036,1900,8046.62580641093,6128.85662384418,10564.4805943896
RU_0000036,1901,7690.46854004199,5857.58306478572,10096.8788169527
RU_0000036,1902,7621.28918637432,5804.89137141069,10006.0526797129
RU_0000036,1903,7737.5521634523,5893.44514968838,10158.6952896832
RU_0000036,1904,7920.20768329448,6032.56799696919,10398.5052100586
RU_0000036,1905,7010.23809748759,5339.47336858743,9203.79872527906
RU_0000036,1906,8137.56732751311,6198.12386211832,10683.8784578882
RU_0000036,1907,7610.56972906399,5796.72670525893,9991.97901608816
RU_0000036,1908,9337.53229509631,7112.09866606622,12259.3222416854
RU_0000036,1909,8275.27109651265,6303.00840410592,10864.6708572002
RU_0000036,1910,8690.52778047817,6619.29609327518,11409.8647407527
RU_0000036,1911,9526.17603124874,7255.78254689423,12506.994137687
RU_0000036,1912,9810.45021980188,7472.30507359352,12880.2200348233
RU_0000036,1913,9808.07345744089,7470.4947711509,12877.09956214
RU_0000036,1914,9446.47496587129,7195.07680682313,12402.3539534992
RU_0000036,1915,9338.34654273388,7112.71885921688,12260.3912622228
RU_0000036,1916,7968.35848163602,6069.2429234472,10461.7227704896
RU_0000036,1917,10194.0254660679,7764.46204022984,13383.8190803704
RU_0000036,1918,8053.95052995406,6134.43564722254,10574.0972551104
RU_0000036,1919,9214.52994266749,7018.41174666281,12097.8314081798
RU_0000036,1920,9580.7846390259,7297.37620449417,12578.69016577
RU_0000036,1921,7799.56023467184,5940.674746934,10240.1061235797
RU_0000036,1922,9165.22842250265,6980.86039841033,12033.1029762147
RU_0000036,1923,8022.97430665796,6110.84211004838,10533.4282192384
RU_0000036,1924,10099.787404796,7692.68404474944,13260.0929699822
RU_0000036,1925,7343.9321621136,5593.63755216716,9641.90816775946
RU_0000036,1926,8225.26004349174,6264.91677755389,10799.0106150264
RU_0000036,1927,9183.73281688962,6994.95482322142,12057.3971646001
RU_0000036,1928,6801.46294048797,5180.45631649906,8929.69562999687
RU_0000036,1929,8184.02283195995,6233.50799140193,10744.8694709988
RU_0000036,1930,8651.38202094773,6589.48068431322,11358.4688169062
RU_0000036,1931,7806.4298340646,5945.90786696081,10249.1239551148
RU_0000036,1932,7643.49122678962,5821.80301974101,10035.2000807834
RU_0000036,1933,9007.18137691829,6860.4826719876,11825.5989025331
RU_0000036,1934,8188.59760215705,6236.99407094792,10750.8729248898
RU_0000036,1935,7560.23883960537,5758.39388507467,9925.89469435651
RU_0000036,1936,8939.28390102525,6808.7698047622,11736.4515109966
RU_0000036,1937,10764.2679570598,8198.80419691045,14132.4834535074
RU_0000036,1938,7820.72374226486,5956.80091679024,10267.88047934
RU_0000036,1939,7567.30222289213,5763.77992215998,9935.15777943312
RU_0000036,1940,8161.56844871075,6216.41740751685,10715.3679002386
RU_0000036,1941,8092.9581455312,6164.16121989829,10625.2852916784
RU_0000036,1942,7479.10791344503,5696.61129256158,9819.35615898466
RU_0000036,1943,7576.22066617693,5770.57967601465,9946.85504840789
RU_0000036,1944,5774.2112430752,4398.04313543989,7580.98873814734
RU_0000036,1945,7286.05118490016,5549.56540870175,9565.89173374638
RU_0000036,1946,6258.44581792016,4766.86984806419,8216.74291605599
RU_0000036,1947,7349.0856426472,5597.57926090555,9648.64582805851
RU_0000036,1948,7240.3930176918,5514.7926952848,9505.94046725683
RU_0000036,1949,6747.64500640104,5139.48208094666,8859.00805087007
RU_0000036,1950,6846.40155427004,5214.70272957469,8988.6646800544
RU_0000036,1951,8678.08822938069,6609.84525925247,11393.4914303021
RU_0000036,1952,9064.99601218244,6904.54207228586,11901.4631007496
RU_0000036,1953,8107.37319859597,6175.14914281097,10644.1963847681
RU_0000036,1954,7043.36403099018,5364.72467907752,9247.25495541674
RU_0000036,1955,9729.63613041498,7410.77990013063,12774.069734362
RU_0000036,1956,9290.89565357745,7076.60423475774,12198.0457267467
RU_0000036,1957,10309.1816871885,7852.20313071317,13534.9564052618
RU_0000036,1958,11965.2686756279,9113.59641315511,15709.237933041
RU_0000036,1959,10224.9319159209,7788.032693187,13424.3443503617
RU_0000036,1960,11887.4853166599,9054.35122936462,15607.1156921225
RU_0000036,1961,9800.23093462203,7464.55041151545,12866.7529961022
RU_0000036,1962,8853.42272533249,6743.39420188627,11623.685581292
RU_0000036,1963,9343.37005871879,7116.57283029033,12266.938895446
RU_0000036,1964,8806.66566855846,6707.78073880798,11562.2980562046
RU_0000036,1965,7277.99771094369,5543.43888386649,9555.30525188295
RU_0000036,1966,8089.88690232837,6161.83123645077,10621.237028582
RU_0000036,1967,8083.55070933697,6157.00514145278,10612.9182239085
RU_0000036,1968,6107.68470728139,4652.04555135773,8018.79776793492
RU_0000036,1969,8673.15398636005,6606.08877124751,11387.0101774166
RU_0000036,1970,8265.25992578894,6295.40773259264,10851.4848509611
RU_0000036,1971,8321.39386652406,6338.16330079373,10925.1833055725
RU_0000036,1972,7861.52854214379,5987.89725372096,10321.4247673565
RU_0000036,1973,8989.47571531241,6847.02171355148,11802.3101162733
RU_0000036,1974,7770.91592370274,5918.88017920739,10202.4593275925
RU_0000036,1975,7347.94822122209,5596.717945618,9647.14384151424
RU_0000036,1976,6477.35671529689,4933.61370174153,8504.14170091822
RU_0000036,1977,7002.47027518281,5333.57727676646,9193.56510843444
RU_0000036,1978,6452.76407551814,4914.88196860077,8471.8543558741
RU_0000036,1979,6197.1389193733,4720.17957401713,8136.24358645468
RU_0000036,1980,4672.33942053665,3558.7841834579,6134.32974165038
RU_0000036,1981,8022.23396621724,6110.30038830558,10532.4180022148
RU_0000036,1982,6917.30030683012,5268.70432254853,9081.74773256718
RU_0000036,1983,7327.54598084828,5581.1756815234,9620.3619390082
RU_0000036,1984,7254.91019908548,5525.85019136467,9524.99980528717
RU_0000036,1985,8798.05242803783,6701.21434052653,11550.9999521102
RU_0000036,1986,7203.20569786577,5486.46536483692,9457.12200396042
RU_0000036,1987,10455.2323689399,7963.43292889731,13726.7287694309
RU_0000036,1988,9474.51124947412,7216.44320274512,12439.1422331523
RU_0000036,1989,7451.43895031234,5675.52891951351,9783.04281726596
RU_0000036,1990,7871.05571937755,5995.1360123888,10333.9637348545
RU_0000036,1991,9208.13488647414,7013.54556414042,12089.4271395375
RU_0000036,1992,8281.99799379868,6308.13522787899,10873.4972050287
RU_0000036,1993,6695.71984023953,5099.91679859947,8790.86188058778
RU_0000036,1994,8250.68402378778,6284.28294459365,10832.3873161934
RU_0000036,1995,7359.44792594404,5605.45642611377,9662.27719162413
RU_0000036,1996,7175.13322132572,5465.06951384905,9420.28946078543
RU_0000036,1997,8165.3672245826,6219.29884327654,10720.375976846
RU_0000036,1998,7337.02159218954,5588.37432855794,9632.83464551786
RU_0000036,1999,7533.2065704682,5737.80201948828,9890.40769280608
RU_0000036,2000,7219.71562345387,5499.0259248091,9478.82304907546
RU_0000036,2001,6533.70808011227,4976.51591422981,8578.15829626079
RU_0000036,2002,6877.42374029004,5238.31306446107,9029.4254508004
RU_0000036,2003,6122.7209354388,4663.4801157123,8038.57006422224
RU_0000036,2004,7551.84080423002,5751.99484535022,9914.87319891037
RU_0000036,2005,6943.55859432449,5288.68578374783,9116.25457140531
RU_0000036,2006,7932.37967013242,6041.83905322077,10414.485834009
RU_0000036,2007,7082.1305602743,5394.23157942854,9298.18687504046
RU_0000036,2008,6195.69654163254,4719.06322671498,8134.38044624781
RU_0000036,2009,8411.98711691792,6407.14062711448,11044.1664032995
RU_0000036,2010,8627.05845260442,6570.95355624708,11326.5353205694
RU_0000036,2011,7133.92665130617,5433.68297894967,9366.19042063696
RU_0000036,2012,7069.36212483427,5384.50624892323,9281.42313179323
RU_0000043,1200,1085.93052342391,873.781665406336,1298.07938144148
RU_0000043,1201,788.052065266216,549.755444311818,1026.34868622061
RU_0000043,1202,963.16417616689,723.979806385528,1202.34854594825
RU_0000043,1203,863.115473572809,623.899216041544,1102.33173110408
RU_0000043,1204,782.014926339784,542.797521280472,1021.2323313991
RU_0000043,1205,1268.21536715701,1028.99792079945,1507.43281351458
RU_0000043,1206,1129.14489986639,889.927452022545,1368.36234771023
RU_0000043,1207,935.019518608068,695.802070710734,1174.2369665054
RU_0000043,1208,938.625114205145,699.407666305886,1177.8425621044
RU_0000043,1209,972.080605585086,732.863157685758,1211.29805348441
RU_0000043,1210,1039.64626500621,800.42881710688,1278.86371290554
RU_0000043,1211,1015.85348820802,776.636040308691,1255.07093610735
RU_0000043,1212,938.827888887414,699.610440988083,1178.04533678675
RU_0000043,1213,787.594812748432,548.377364849101,1026.81226064776
RU_0000043,1214,1187.94149776469,948.724049865356,1427.15894566402
RU_0000043,1215,952.527056011195,713.309608111864,1191.74450391053
RU_0000043,1216,971.761039651306,732.543591751975,1210.97848755064
RU_0000043,1217,1197.10176625828,957.884318358946,1436.31921415761
RU_0000043,1218,938.418644474332,699.201196575002,1177.63609237366
RU_0000043,1219,1192.40674734664,953.18929944731,1431.62419524597
RU_0000043,1220,1057.06680159455,817.849353695215,1296.28424949388
RU_0000043,1221,790.783068965564,551.565621066233,1030.00051686489
